id;;quizzes;;solutions;;cules;;difficulty;;
640,...4.3..62....8...6..1........9.764...4.5.1..5.......27.9....8..6....52.1..2..7..,857493216291768453643125897382917645974652138516834972729546381468371529135289764,25,2.6;
647,....3.61.4..67...33..8....7..4.....9..7..3.46.2.....8...1..9.3..85.........26....,572934618498671523316825497634582179857193246129746385761459832285317964943268751,25,5.0;
655,..8.57.....23..4....3...9.58.....3...9.6...5....84......1.....3.2.....96.5..7..1.,948157632572396481163482975816725349497631258235849167781964523324518796659273814,24,2.7;
656,..5.2......3.642.......93.........71..6...8.232......4.....179.9..6.3....1.4.....,485327169793164285261589347549832671176945832328716954834251796952673418617498523,24,2.1;
663,.938..6..1.......27.2..13..3........2.8.6.1...7..89.......54.7..3..1.4.......7.6.,493825617185376942762491358359142786248763195671589234916254873537618429824937561,26,3.1;
675,47..1.83...8........6...4.9.....26....5..1..2.39.76......7.8.5..9..........46.3..,472519836918634527356287419741952683685341972239876145163798254594123768827465391,25,2.2;
688,........3...5...7.....938.19...7615.7......4..8..1.9....43..6..12.........5..1...,298147563613582479547693821932476158751938246486215937874359612129764385365821794,24,2.8;
689,25.4.........2.......67.89.1.....9..5..3..68..3...8..1..2.8.4.....5....7.7.......,258439716967821345341675892186254973529317684734968521612783459893542167475196238,23,2.2;
693,..7......8...1..5..4693.7...2..9...1......69.3..4..5.84..3..8........9...8.5.....,257684139893712456146935782524896371718253694369471528472369815635128947981547263,24,2.1;
697,...94..6228.7......46......5.4....97......41..39....5..6.5....8...........5.6....,751948362283716549946325781524631897678259413139487256467593128892174635315862974,23,3.0;
700,.3.4....568.........2..7.689..5...71.......2..53...9.....83..9....7......75..4...,739468215681352749542917368928543671467189523153276984216835497394721856875694132,24,2.6;
705,25..4..7........3.........1.7...28...8135...46....8....6..1.....94......3......8.,253941678719685432846723591475192863981356724632478915568219347194837256327564189,22,3.3;
707,..749.6.........9.....125....46.1.........42.9.827....64.3.....7.....28...1..5...,587493612213567894469812537324651978176938425958274163642389751735146289891725346,25,4.5;
710,8...4.....1..78.5...4...2.....792..3..1.8..25.....3....7...6.89.49....1..5.9.....,867245931912378456534169278485792163391684725726513894173426589649857312258931647,26,2.6;
711,....361....5.......8..14..5...6.8...8....3.76.9....81..39.5.....4....7...1....2.9,427536198165289347983714625271698534854123976396475812739852461542961783618347259,25,2.8;
721,....6....63...2..1...1........7.1..69.6...5..4...9...........92..82......7.8...43,182564739635972481794183265853741926916328574427695318561437892348219657279856143,22,4.5;
722,.9..3.......57..43..8..2..1.67....1.1...8...5..4..12..6.3...594.......7..8.4.....,495136728216578943378942651867254319132789465954361287623817594541693872789425136,26,3.6;
726,....57....623.....5....2.........6.8.7..81.4.63..2............91...9.2...4....37.,384157962762349851591862734415973628279681543638425197827536419153794286946218375,23,2.8;
727,3....7..........15..92...86.5.8.........1.84.4...9...1..3.....4.4.7.....1.....953,385167492624983715719245386251874639936512847478396521893651274542739168167428953,24,3.0;
728,...195.4.5....3..1.....786...9..82....7....34.......1.4..71....7.........56..9...,678195342524683791931247865319458276867921534245376918483712659792564183156839427,24,3.2;
729,..8..25.1.3.1......2.....8316.79.2.........5...7.5.64.8..9....5...478.......2....,748632591539187462621549783165794238492863157387251649874916325253478916916325874,26,2.8;
730,.2.7...6..6...947.7..2...9.9...1.8..8..3....1.12..5.....1...9.4.....87..57.......,129784563368159472745263198936412857857396241412875639681537924293648715574921386,26,3.0;
736,......3.6....4......35...79.9......1...96..4.7....2..884..7.91.63........5..9....,471829356965347182283516479394785261528961743716432598842673915639154827157298634,24,3.2;
740,1.52....3.8.591.....6.8.....21....6.....5...8.4..2..5....9.4.7...3......4.......6,175246983384591627296387514521478369637159248948623751862934175713865492459712836,24,2.5;
746,.46...1....728..5.2..........9.63..1.8..74..6......54..3..5729..........7...4.8..,846795132317286459295431678429563781583174926671928543138657294954812367762349815,26,2.4;
749,....8...1...51.......6..48..6...9..3.4..5...7..3..7.9.175...3..6.9.4.2...........,452983761786514932391672485567429813948351627213867594175298346639145278824736159,24,3.1;
754,.7...65......3..89.........25.....1.........47..2.83..324..17......9.....1.7.4.3.,871926543562437189493185672258643917136579824749218365324851796687392451915764238,24,2.8;
758,..............17...4326.1....73.......5.8..42.3..56.9.92...5..4.54...93..........,219573486586491723743268159897324561165987342432156897921835674654712938378649215,25,3.8;
762,.14.2..............6..3195.6....9.3...875..1..5........3......6...2..7....71....5,914527368583694271762831954671489532348752619259316847435978126196245783827163495,23,3.6;
765,..7..5.4.25.....8.........196..2...8....58..34......6.876...3.....2.7...5..4..9..,317895642254163789698742531965324178721658493483971265876519324149237856532486917,25,2.1;
767,8.....4.56.472..9........2.7..4.......5.7..3....9.81..4...3...61.2..4.....3..7...,827391465614725893359846721781463952945172638236958147478239516162584379593617284,25,3.6;
772,..........34..1...7....53....67..9.5.4.....689..2....3....26.........54..798....1,698432157534971286721685394186743925342519768957268413415326879863197542279854631,24,3.1;
773,...6.25....891.....2.75.....5.8....4.......32..7.4.6..4.1....9..9.........3.7...1,179632548538914267624758319352861974846597132917243685481325796795186423263479851,24,5.0;
774,12...4..8....75....37....598...96..23......4...6..2.....86.97.4.............8....,125934678689175423437268159874396512392751846516842397258619734761423985943587261,24,4.1;
778,..7.49.....85..4..2....7.....1.9..........5.747....8.31..6..28..2.9.1.....3.....6,567149328938526471214837965351798642682314597479265813145673289826951734793482156,25,2.8;
779,.7.....92..9......86...3....4..8..6.3..1..9....5...8.....9.5....537..2.44........,574618392239457618861293457142589763387126945695374821728945136953761284416832579,23,4.7;
782,...913...........6729.....3...7..5..1625...3.....8...1..7..4....9.....8.8.3...7.9,546913278381275496729468153938721564162549837475386921657894312294137685813652749,25,2.5;
786,.6.8..5..1....3..73.8...2.......5.89...3..4....761.....83.7...5...4............6.,769824513124563897358197246231745689596382471847619352483976125672451938915238764,23,3.8;
790,.6....2.....8...75..49.7...........269..8..3....5.......7..93..21.7....43...2.75.,768351249931842675524967813483176592695284137172593468857419326216735984349628751,25,2.7;
792,...4..7.3....51.8..4....2..8....46.....8.6.9...27...........3...93.7.8..1.4...56.,958462713726351984341987256819534672437826195562719438675148329293675841184293567,25,2.6;
794,......6..9..8.5..1....1..2..7.1...4..42..3..5..9.7..6.68.3.......4..........57...,128439657967825431453716829576182943842963175319574268685341792734298516291657384,23,4.1;
808,9.2..7.6.6....19....7..58.....51.....7..9.......4...98..9....2...42..375.........,912847563685321947347965812296518734478693251531472698859734126164289375723156489,24,3.1;
814,.51........6.3...4....2..3..3...1.45...8.6.2.24....9.....4...5.........7..97.8...,351984276826137594974625138637291845195846723248573961783412659512369487469758312,23,2.3;
822,.1..........16..82....431..852...4.....7............6..3....64.7...8..93.254.....,216897354347165982589243176852619437693754821471328569138972645764581293925436718,24,3.3;
830,8....6..5.9...2..4.......19.2.5..1.3....3.......2.7...2.1......65...3.....79...21,812496735593712684764358219426589173978631452135247968241875396659123847387964521,24,3.2;
831,....84..55..3...28.....5.....52.87..49..1.5...6......9..7...2..34..........6....4,273984165514367928986125473135298746498716532762543819657439281341852697829671354,24,2.6;
836,...4......8....6..3......9...8.......1.5.73.9...6..7....63..95.....12.4..7......1,291463578485179623367825194738291465612547389549638712126384957953712846874956231,22,2.2;
838,.1.4.98....2.7.3...9...6......8..9.....56..14..4.2.5....5...63...9....8..4......1,713459826462178395598236147251847963987563214634921578125784639379615482846392751,25,3.2;
839,...2.5....2..7.1..3...1.....1..3...9.3.9...562.......8.7..4....4..6.......9....6.,741285693925376184368419527516837249834921756297564318672148935453692871189753462,22,5.1;
844,..24........18.65......6...9......3..2..34.8.6.....2.7..5.98.......4...57.92.....,862475319497183652153926478974862531521734986638519247315698724286347195749251863,24,3.6;
851,1..74.6..3..5...1...7.........1...2..1...34.9....5.73.9...84.......2.9.4..5......,158742693342569817697831245734198526516273489289456731973684152861325974425917368,24,2.2;
853,..1.7..5.9....214.......2.7..3.9..1..271.8...........3..9...53....8..4.....6.....,281476359975382146346915287653297814427138695198564723869741532732859461514623978,23,2.1;
856,....9.........57.....7...96....64.8....2..14.71...3...27..46..5.........865.....2,327691854698435721451728396932164587586279143714583269273846915149352678865917432,24,2.8;
858,.3...1....9......3...9..78.1..8.25..6......12..31....8.19....2..624.7.....7.....5,836271954791548263245963781174832596658794312923156478419385627562417839387629145,26,3.1;
862,........5.5..68.7....4..6.8......9..84615........7..1.4.7....9.1.......26..3..7..,968731245354268179712495638571623984846159327293874516427516893135987462689342751,24,2.1;
863,...5...2..9..1..3....34..8..2....6....3.5....6......54....32...4.......52.....86.,341586729895217436762349581524973618183654972679128354956832147438761295217495863,22,2.9;
865,25..4..1...............3.9.6.35..9.......7...4123.96..1......2...92..7........5.4,258946317391872456764153298673514982985627143412389675137465829549238761826791534,24,2.6;
871,..5.46.....2...3......126.5.......7...1.5.4.2..4...5...2.9....8483.........7...3.,195346827862579314347812695658423971931657482274198563726935148483261759519784236,24,3.2;
876,.5...1.....1..8...8..3.4.9....7...53..7..64...8...9.26.....72...94...57.....8....,452691387931578642876324195649712853327856419185439726568947231294163578713285964,25,2.4;
878,3..2...799..5.71....1......8.7..9.3.24.3.68...1.....6........8.4.5..........742..,384261579926587143751493628867129435249356817513748962192635784475812396638974251,26,2.8;
881,......4...9.3....53...7..2..23.67....5....14........6...87.....9..8..2.664..5..9.,582619473197324685364578921423167859856932147719485362238796514975841236641253798,25,3.3;
886,.....9.3..3.2.....59...86..6....352..............5.17...65..4.974..1......9.3....,867149235134265897592378641671493528425781963983652174316527489748916352259834716,24,2.9;
887,15...8........6......7..59...86....3.2....8..6.3..79.1.3.......7............137.8,156298347479356182382741596518629473927134865643587921835472619791865234264913758,23,2.7;
890,.9..2.....2.571..6..7..82......5.7.4..3.......8.1.65.36........2.....3....576..4.,591623478824571936367498215916352784453987621782146593678234159249815367135769842,26,2.5;
891,.1...7.....7.3.94..42......1...95..37.....86..2...8........9.28..16..5...5..8....,913847652587236941642951387168495273794312865325768419436579128871623594259184736,25,3.1;
893,......54...152.......7...987..9....4..3.6.1.........8...4....3......86...1..92...,279836541481529763536714298762981354893465127145273986624157839957348612318692475,22,3.3;
901,....17.6...2.84..7.........1.....9..9....8..425..7..8.6.3..9.2.....3...151....4..,845317269392684517761592843178463952936258174254971386683149725427835691519726438,25,2.8;
907,258..........15.2..1........3.58.4.7........94....61..7..1..69...3.5..8...93.....,258694371394715826617823945931582467586471239472936158725148693163259784849367512,25,2.3;
909,.4....8.3..567...11....2....84..3......7...9.9..1..6.....8..43..92....5..........,246591873835674921179382546784963215561728394923145687617859432392416758458237169,23,4.1;
910,9..2...6.......2.1.481.........1......35.4..8......37......6.2..8....9.....4.7..6,971238564365749281248165739857913642623574198194682375719856423486321957532497816,22,2.1;
913,2.85....3.6.9..8.........6.....5.4..9...78..5.54....3..213.9........7..44......7.,298561743167934852345782961672153498913478625854296137721349586589627314436815279,25,2.4;
919,...1..56..98.7....1.6.....2.....8.3..6.34...8..4...2.1...6....5.35....96.....9...,473182569298576143156493782519728634762341958384965271927634815835217496641859327,25,2.9;
922,..18..9.58....1.6...5.9.....7.63..1.5...7..92.........4.9.53.........58.....6....,741826935893541267265397841972635418538174692614982753489253176326719584157468329,24,3.5;
932,42....6.3.5..8......8....7..7..6..9...3.2.....9..1.8.28.....916......4..6....4..8,421975683759683124368241579274568391183429765596317842845732916912856437637194258,25,2.4;
935,.5...3.........14.2.4.....8.2.87....5.81.6..9....39..7..5.9...3.9.....1...63...7.,859413726637982145214657398923874651578126439461539287745291863392768514186345972,26,2.8;
936,..7..26.459.....2..3....9.8...1.5.6.....4...2..96..1.......74..1..5.......53.4...,817952634594836721632471958478125369361749582259683147983267415146598273725314896,25,3.3;
946,.........5.93.6.1..2...9.7...368.9.......1.32...4.....48......1....2.....17.4.6.3,768214359549376218321859476173682945654791832892435167485963721936127584217548693,25,3.4;
947,28....1..6.....243..5..4...9....8.7.5....3.1....9....2....6....81.7..9..7.3.5....,284397165679185243135624897921548376568273419347916582452869731816732954793451628,25,2.2;
951,9.13...5..8...5.2..7...9..8.2.....7..14.....5.9.4........2.3...8....16......6...9,941328756386175924275649138528916473614837295793452861469283517837591642152764389,24,4.2;
953,.....6......8..5.26..35..78.6..1..85.52...7.19.1...........28.....53......4.7..2.,785426193143897562629351478467213985852964731931785246396142857278539614514678329,26,3.6;
958,.8.6.4....4.......9.7.81....2.9...8..5...8.....8.5.2.44.3...5.......9..7.9..6.3.8,581624973246793851937581642624937185159248736378156294413872569865319427792465318,26,3.6;
965,...8..3.63.9..7......4...25...1.58.24...729.1.........85....2....2....64.1.......,547821396329567418168439725673195842485672931291384657854916273932758164716243589,25,2.3;
969,....54.....67.35....8.....3.........1..2....8..596...2..35872......4....8......91,391854627246713589578692413782431956169275348435968172913587264627149835854326791,24,2.3;
971,....2486....38.......5...7.5....748.......1..3..84......8....96..5..67..2......4.,159724863647389215823561974562137489784695132391842657418273596935416728276958341,24,3.1;
972,....638....2..89.....1....768...1.....54...3...7.....9.4......21..69.........5..6,751963824362748951894152367689321745215479638437586219546837192128694573973215486,23,2.3;
975,.9.8...3...5.9.7.......45.851.........96.1..2..7..9..1.........4.2....1.7..2...8.,294857136185396724673124598516482973349671852827539461968713245452968317731245689,24,3.4;
980,..9.5.31..5.....748....6..9.1.2.......4.1...5..8..3...7..6..9.1.......67.2.......,479852316652139874831476529317245698264918735598763142783624951945381267126597483,24,3.1;
998,2...3...4...5.........7.813.4...16....8.4...97.......2.8..........297..8..7....41,279138564831564927456972813943721685628345179715689432582413796164297358397856241,24,2.1;
1002,........5..14...3..7....2....48.5.....936....6....9..75......9.8.....6....7.5.8.4,468932175251487936973516248124875369789364512635129487516248793842793651397651824,23,4.3;
1004,....1.4..4.....563......2..37.4....895...36...6.7....4.1...........65...58.9.....,637512489421897563895634217372456198954183672168729354216378945749265831583941726,24,2.6;
1011,...6138..9...........5..3.......761.4....2..3..8......8.74......3...6.5.2..7..9.1,542613897983274165761589324325847619479162583618395472897451236134926758256738941,24,2.7;
1016,....518...8...7....7.....54..9....6..2..8.93.8....6...4.6....1....39...........7.,364251897985647123172839654549713268627485931813926745496578312751392486238164579,22,3.1;
1018,....2..5..6.3..14.241........95..63853...........8..9.9........4..8....1..2.56...,893421756765398142241675389129547638538269417674183295986714523457832961312956874,25,2.1;
1019,.3.2....9.......5.......8.75..3..1..6.4....8.7...69.....2.8....17.5..........4.65,837251649961478352245936817528347196694125783713869524452683971176592438389714265,23,3.3;
1021,...5.4..157.......42........3.89........3..5.1.2...9...8..7.4.3.9...6......38.5..,963524781578913246421768395736895124849231657152647938285179463397456812614382579,24,2.4;
1027,38...7....963.........294.....2..8...3.....74..48....6....96..715.....9........2.,382547169496318752715629483961274835538961274274853916823196547157432698649785321,24,2.5;
1032,4..8.6..9.6..4.......1....77.49..3....3..7.5.1........2...........75..1...8..329.,412876539967345182385129647754981326893267451126534978231498765649752813578613294,24,2.2;
1044,....6...3..7...6...1.5..42..71....429....31...2..71.9...57.8............6..39....,458267913297134658316589427871956342964823175523471896135748269789612534642395781,25,2.5;
1046,..87..4..4..8.1........4.1.8.56....4........3..7...152..3..2...9...482.....5...7.,318765429496821537752934816825613794149257683637489152563172948971348265284596371,25,2.4;
1047,6..8.7...84.....9.....3....1..72..85......4.7..4..5.6...32..6..2.9..1.........7..,632897154847516293951432876196724385385169427724385961513278649279641538468953712,24,2.3;
1048,.....5....7..1.8.98...9..5...63.....2..9..7.........6....758.....4...12...9.....7,943865271675213849821497356416372598258946713397581462162758934784639125539124687,22,2.6;
1055,6..4..5...4....2...3..2.4.8.91....3.....9.8......3..5...925..8.3..6....2.1.97....,628417593945368217137529468291845736573196824486732159769254381354681972812973645,26,3.8;
1065,3.....54...8.1...........73..7....9.8...2.4...6.1.....2.........5.4.8.3.1..3...57,321697548748513629695284173517846392839725416462139785273951864956478231184362957,23,2.1;
1066,....5......9....6......6.1...6..93..2.75..8.4...1.....8..9.7.....3.2...5....1..4.,631754289429831567758296413586479321217563894394182756865947132143628975972315648,22,3.8;
1070,.....3...5..6.978...64.....2..95......3....69........2.32..7.1........3.79..8....,179823645524619783386475291261958374853742169947136852432567918618294537795381426,23,2.4;
1071,...7..4.3..9.....6.......786.....94..819.2...2....3......38...5.......64..5.7.2..,812765493749138526536294178653817942481952637297643851924386715178529364365471289,24,3.3;
1073,.7...1.646..........4..9..3..3.4....1.6..7.....51..92....3....1.3...2..5.5.8..4..,379281564612435879584679213723948156196527348845163927268354791431792685957816432,25,2.1;
1083,31.....5.....3.6.............43.2...2..1......5894..3.7.3.89..4..1.....75..2...6.,317624859492835671685791423974352186236178945158946732763589214821463597549217368,25,3.0;
1085,.86.5.....3...8.21..9....7..4..7.1..2........9...8...2.12.....7.....5..356..1..9.,186257934735948621429361875643572189258139746971486352312894567897625413564713298,25,2.3;
1086,8...3.7.6.....6.5..3...4.....2.5387..........49..8...596....32......7...15....9..,841235796279816453536974182612453879785169234493782615967541328328697541154328967,25,2.4;
1093,....86.1.....5....9..4.1.2...5.2...9..98.....32.....6..1...5..6....9.13.6.....8.2,532986417741352698986471523465127389179863245328549761814235976257698134693714852,25,2.2;
1095,7.........4...9.7..2.....8.3.4.....6..634..21.....6..........6...3.9.5.45..81...3,735268149648159372921473685394721856876345921152986437419532768283697514567814293,24,2.6;
1096,1.......945...31...8.....2.....374.8.7.9....1.2.4...5..3...6.......9....5..38....,162574839459823176783619524615237498374958261928461753237146985846795312591382647,24,3.6;
1100,.4..7.36..1..6....5.....4.19........25..9......13...92...739........1.....5..46.3,842175369319468725576923481937512846254896137681347592168739254423651978795284613,25,2.7;
1101,..7.4.3.....5...4....6.715...8....3.5.....7..6.1.3...4.6..5.9.3..3.98.......1....,257149386196583247384627159428975631539461728671832594862754913713298465945316872,25,2.4;
1103,.9..3.1.8.3.2.....17.8...3...4....7.6.5.....992.....4....1..6.7....69.....1.7....,596734128438291765172856934384912576615347289927685341849123657753469812261578493,25,2.2;
1111,2.5..6.....815.....9...36..3....8269.6........17....3....5...97........5....32...,245876913638159742791243658354718269862394571917625834426581397183967425579432186,24,2.6;
1114,3...2.8.7..83.....52...............2.8.5......92..4..1..4...9...56.1..2......574.,341926857768351294529748163435179682187562439692834571274683915956417328813295746,24,2.6;
1119,...1.7......3...579.3.6......2..5..3.1......654.9......3.8....4....1.8...9..7..2.,658127439124398657973564182782645913319782546546931278231859764467213895895476321,24,2.2;
1124,..1.6..34.....9..2..8.5..7.....4..5..........3.72.....7..9.......23...1.6.....4.3,971862534465739182238451976896143257124675398357298641713924865542386719689517423,22,5.4;
1128,..2.1...8..7.6....9...87.3....3...7..634...91..8.....41.4..9.............5.....29,632914758817563942945287136491326875563478291278195364124759683389642517756831429,24,3.6;
1132,..1.3.6.......7.522.....8....57.3.46.4...1.8..9.6..5..4..5..3.8....78....56......,581432679934867152267195834125783946643951287798624513472516398319278465856349721,27,3.1;
1133,...84.....4....23...1...6..87431....9.......4.......2..237.6........8.67...9.....,265843971748691235391275648874312596932567814516489723123756489459128367687934152,23,2.6;
1135,.....4...749.1....1..2.....9.3...8.1...3..67..7..81...39....75.....52...2....89.6,826594137749813265135267489963475821581329674472681593398146752617952348254738916,27,2.9;
1136,.8...2..1.9..6....6.4.5.9..8.32....6.1...7......3.1..5......28..4...6...9.....7..,785932641291764358634158927873245196519687432462391875156479283347826519928513764,24,2.3;
1140,......619.3..6.8..4......3..9.1....76........7....8.5...54..1...6.....8....7.1...,257843619931265874486917235598132467613574928742698351875426193164359782329781546,22,2.6;
1142,.8....7...5.9......37.5..6.2....4.9...4..9..3..3.78....2.6....1..6....52....8.4..,189436725652917348437852169218364597574129683963578214825643971346791852791285436,25,2.4;
1147,7..9...6..5...7....41......18...4.7......8..9..72..1..9...3....4..6...8.......2.1,732941865659827314841356927183594672264178539597263148918732456425619783376485291,23,2.7;
1149,....7.6.8.....4.1...392.....8....1.45.2....7.........59....8.6..41....9....6.9.41,429175638765384219813926457386597124592841376174263985937418562641752893258639741,25,2.3;
1163,.5..68.....1.3...5..2.4.7.67.....8....4.....731...4..2.6...5.....9.......8...21..,957168324641237985832549716726953841594821637318674592163485279279316458485792163,24,2.2;
1166,....5..3.856........1.64..2..4..9.16............71...59......2..3..8........4.5.3,429157638856392174371864952284539716517426389693718245945673821132985467768241593,23,3.5;
1168,.7.6..49..2.8.7.5.1..5.2....5.....41...2...6.6....5..9...........4..6.8.5.8.1....,875631492426897153139542678752963841981274365643185729397428516214356987568719234,25,3.3;
1170,..76..5.8.3.8.....5...9.......5...89....1..4.7.....3...61......3.4..7.....84..2..,497631528132875964586294173613542789829713645745968312261389457354127896978456231,23,3.3;
1171,..35....728.4.........1...5..867.5...9........76..943.....4..9......1..492....8..,413526987285497163769318245348672519592134678176859432831245796657981324924763851,25,2.4;
1175,.....5.2...5..2..4....6...3.3...1..649.8....56..3..2..2..69.....41............8.7,864735129375912684129468573538241796492876315617359248283697451741583962956124837,24,2.3;
1180,....1.5.882....4...4..6.....1.....5.594..26....6.4.1.7...9........4367.........1.,679214538823759461145368972718693254594172683236845197357921846981436725462587319,25,3.0;
1182,5...4...8......64...1....5...2..5....5..1.8..8.92.61..........4.8..2......6..8971,593642718728531649461897352612385497357914826849276135975163284184729563236458971,25,2.2;
1184,..6..8.7.95.6....8..279..6.6....4....7.....1..45...7...9..83.....4.........5.6.8.,316248579957631248482795361639174852278359416145862793591483627864927135723516984,25,3.4;
1187,.2...4..........6.9.5.8....5...6..9......3..147.....5..94..2...2.......8..61..53.,627394185148275369935681724512467893869523471473918256394852617251736948786149532,23,2.3;
1188,.2.....7..5..68..96...2....9..1.6..4......8...6...97..17...........9...3....53...,429315678751468329638927451982176534517234896364589712173642985845791263296853147,22,3.7;
1192,....26..........23...8..9....1..9.853...476..2.....39.6.2.7.....5...1.6.......1..,539726841786194523124853976461239785398547612275618394612975438953481267847362159,24,2.7;
1202,52...1.4...3..5.7..84..9..2.....73..1.9.8.......51...7...3.4..5.4...8..........2.,527861943913245678684739512452697381179483256368512497791324865246158739835976124,25,3.0;
1206,..........9.8....3...3...854...59.....9..7....8....45.1.6...5.7...6.3..8.....2.1.,318725694597864123642391785463159872259487361781236459126948537975613248834572916,23,3.3;
1208,..9.841.......5.24.1..9..87..........7.43...9......712823.......5.61............3,269784135738165924514392687985271346172436859346859712823947561457613298691528473,25,2.7;
1215,..7...8......15.....3.....7.....968.41.6......9.5.......42.....27.....499......58,127943865689715432543862917735429681412687593896531724354298176278156349961374258,23,4.0;
1219,5.....9..76.3....12.9.4..6.32.7...9.4....68....8.........97.....7.8.1..3.......2.,531627984764398251289145367326784195497516832158239476643972518972851643815463729,25,2.9;
1223,..6.......3.4.89..2.7..6.3...3.6.........58.39......2.....1....7..24...561......9,896371254135428976247956138573862491421795863968134527354619782789243615612587349,24,2.4;
1225,...5......56.....3..2..4...84...........9..7.2..7.8.6..8..1..5...3..2..4.....39..,938526741456179823172384596847265139365491278219738465684917352793852614521643987,22,2.3;
1229,......2....87....5....8371..4...5.61..6....4..21...8.......2....7.5.19.39.54.....,714659238238714695659283714847925361396178542521346879163892457472561983985437126,26,2.4;
1230,..5.1..8..4.....16.....4...16..97.2.9..5.63......2.....1..78.9..7......52.9......,695712483742835916381964257163497528927586341458123769514378692876249135239651874,25,5.0;
1240,....1.........6.5...543....3.2.....8..4..8..18...69...21..4..........5...9.2..76.,437915826129876453685432197362154978954728631871369245216547389748693512593281764,23,2.3;
1245,9....214.......92.8...9......29..6....6..179.73......1..32.......46..8...7...4...,965732148347168925821495376512973684486521793739846251653289417194657832278314569,25,3.3;
1254,7.8..49..4.2.6...........6..3.5...4.5.91.......1..2..39.....75.......83..8..2.4..,768234915452961387193875264236587149579143628841692573924318756617459832385726491,25,3.5;
1255,.85.3.9766.9....8...2......8.7.26.5......3......7.9.4.2..........84...27......5..,485231976639574281712968435847126359596843712123759648254617893368495127971382564,25,2.4;
1257,5....6...12..53...7...1...8..3..2....8....6....6...427..2..4......9..2.....1....5,539846172128753964764219538473692851281475693956381427312564789845937216697128345,23,5.0;
1270,8.36.9..2....7.3...5.3..6...6..95.....8...5...7.13.2....9.....5.87...14.5.6..7...,813649752694572318752381694361295487928764531475138269139426875287953146546817923,28,2.1;
1284,.3..8....8..17.....213.4....5..9...27...6..15.....7.9.........82....1.746.......1,537682149864179523921354867156493782749268315382517496413726958295831674678945231,25,3.8;
1288,.53.9.....1..6....2...8.4.3.4..2...86..9..3....7...29.....4....5.8..1..9..6...7..,853492167714365982269187453941623578625978314387514296192746835578231649436859721,25,2.1;
1291,8...9.2...6.84.....9.6...1..7..5...1..41.....28...74......3..7..1..85.........9.3,847591236162843597395672814679458321534129768281367459428936175913785642756214983,25,2.4;
1292,4....3..1....8...7.2.....4..52...7..1.4..8..2.7..59....8..2...45..1.......6.....3,468573921915482367327961845852614739194738652673259418781326594539147286246895173,24,3.5;
1301,3...2.4............16..5....4......1..1..9.45...8..2.....13.7...5.....641......93,375628419982413576416795328247356981831279645569841237698134752753982164124567893,23,3.9;
1309,...4.....1...3.2.5.4...8..1....4....93.5......24...61..1...23.9..7...8..6..7.....,752461938168937245349258761876143592931526487524879613415682379297314856683795124,24,2.9;
1310,...52..3.........9.....7.1...9.8.....1......74.2.56.8.2.....3....8..1576..7.64...,761529438523418769984637215639782154815943627472156983296875341348291576157364892,25,3.9;
1311,.....827.....6...3...7.1.95..4.8..29..6.7..4.81..9.....6.319...9.........5...4.3.,531948276749265183682731495374186529296573841815492367468319752923857614157624938,27,2.8;
1314,.4..52.7..53....48........3..2..1......2...87...6731....68..9..3.........91....35,948352671153769248267148593732581469615294387489673152526837914374915826891426735,26,2.2;
1316,8.....6.....4.32....7.....33....6....8.2...6.69....4.5....4....46..8.17..5..3....,839725641516493287247861953324956718785214369691378425978142536463589172152637894,24,2.4;
1317,....4.....31..28..7...1....1....3.6...98..2....4.....52....9......67..4.....84.5.,692748531431952876758316429125493768379865214864127395246539187583671942917284653,23,2.8;
1333,....59..2......5...3.41.....7...4..5...9...2..92....84.....27..8....7..612.36....,714659832986723541235418679371284965458936127692571384569842713843197256127365498,25,4.1;
1334,.9.4....72......46..8.6.2..1.4....2....9..5..........86...1...9...2.9.7..3.5.....,596428137213795846478361295184657923762983514359142768627814359845239671931576482,23,2.9;
1336,..9...1.46.....2.7.7..4..9...34....2.8.......5...71......6..73..6..15...8..2..6..,359728164641953287278146593713469852486532971592871346125684739967315428834297615,25,3.6;
1338,.4..3.2..38.9..1.6..6...4....5......2.8.1....1.....6...5...687....5.3.62...1.....,941635287382974156576821493795462318268319745134758629453296871817543962629187534,25,4.0;
1344,.9.8.4..27.5.9.4..8..7......4...5..39...2......7....15........91..6..8.74........,396854172715296438824731596641975283953128764287463915578312649132649857469587321,24,4.2;
1349,...9.7.5...5......1..6....2..82...15....48.......9..7.3..1...94.9..6.3..4.1......,284917653765823149139654782978236415512748936643591278356172894897465321421389567,24,4.9;
1351,..934...8......4.17.......5..2..31....15........89...3........2....75.6..5.9...4.,519342678823657491746189235982763154371524986465891723697438512134275869258916347,23,3.0;
1358,.............75.933..62.8...72.9.......83...4.....6..1..3.8..2...4....172........,945318762826475193317629845472591638169837254538246971793184526684952317251763489,23,2.8;
1367,.........79.5.61....492..3...5..42674...1....8..6....5.27.........3.9..8......3..,286143759793586142514927836135894267462715983879632415327458691641379528958261374,25,2.6;
1372,.2...5.9.8.......5.95.6.4.3.....2..67.......8..8..97..63....1....96........73....,324185697876493215195267483913872546742516938568349721637928154489651372251734869,24,2.6;
1374,..9..7..3...9.....6.8....71.4.....9.2...8.7.5....74...7.6...1...8....436.9...5...,419867523375912864628543971847156392261389745953274618736428159582791436194635287,25,3.2;
